Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
1094,1094,Went for a long walk.,positive,2023-06-10 02:00:00,User8,Facebook,#Travel,65,141,India,2023,6,10,2
1095,1095,Feeling grateful today.,negative,2023-03-25 04:00:00,User11,Instagram,#Chill #Sad #Happy,2,133,UK,2023,3,25,4
1096,1096,Excited for the weekend!,positive,2023-02-12 11:00:00,User15,Facebook,#Life,83,363,USA,2023,2,12,11
1097,1097,Excited for the weekend!,negative,2023-12-25 08:00:00,User17,Instagram,#Travel #Friends #Happy,23,41,Australia,2023,12,25,8
1098,1098,Work was exhausting.,neutral,2023-06-17 14:00:00,User12,Instagram,#Friends #Life,26,165,India,2023,6,17,14
1099,1099,Missed my train this morning.,positive,2023-12-22 01:00:00,User20,Instagram,#Sad,65,87,Canada,2023,12,22,1
1100,1100,Had a disappointing experience.,neutral,2023-12-09 22:00:00,User14,Instagram,#Chill,76,31,Australia,2023,12,9,22
1101,1101,Feeling a bit under the weather.,positive,2023-02-08 08:00:00,User12,Facebook,#Friends #Work,91,34,India,2023,2,8,8
1102,1102,Had a productive meeting.,positive,2023-04-20 05:00:00,User13,Facebook,#Family,58,103,India,2023,4,20,5
1103,1103,Had a disappointing experience.,positive,2023-11-12 18:00:00,User4,Twitter,#Friends #Family,57,284,Canada,2023,11,12,18
1104,1104,Had a great day at the beach!,negative,2023-04-13 18:00:00,User11,Twitter,#Fun #Family,80,215,Canada,2023,4,13,18
1105,1105,Nothing much happened today.,positive,2023-05-28 04:00:00,User13,Twitter,#Work,87,193,Australia,2023,5,28,4
1106,1106,Feeling a bit under the weather.,negative,2023-03-27 16:00:00,User19,Instagram,#Travel,9,333,India,2023,3,27,16
1107,1107,Enjoyed a delicious meal.,negative,2023-03-04 03:00:00,User6,Facebook,#Life,74,69,India,2023,3,4,3
1108,1108,Just finished reading a book.,positive,2023-09-27 00:00:00,User11,Instagram,#Food #Chill #Sad,2,225,India,2023,9,27,0
1109,1109,Feeling grateful today.,negative,2023-09-24 15:00:00,User20,Twitter,#Family #Friends #Sad,18,245,Canada,2023,9,24,15
1110,1110,Watched a new movie.,positive,2023-08-25 07:00:00,User10,Twitter,#Work #Family #Chill,65,348,USA,2023,8,25,7
1111,1111,Met some old friends today.,positive,2023-08-26 05:00:00,User17,Twitter,#Travel,11,323,USA,2023,8,26,5
1112,1112,Feeling a bit under the weather.,neutral,2023-10-09 20:00:00,User3,Instagram,#Family,73,194,Canada,2023,10,9,20
1113,1113,Lost my keys again.,negative,2023-10-18 12:00:00,User9,Facebook,#Fun,41,427,Australia,2023,10,18,12
1114,1114,Work was exhausting.,negative,2023-05-11 15:00:00,User16,Instagram,#Fun #Family #Sad,51,389,USA,2023,5,11,15
1115,1115,Missed my train this morning.,neutral,2023-08-01 07:00:00,User20,Instagram,#Life #Travel #Happy,49,412,USA,2023,8,1,7
1116,1116,Cooked a new recipe.,neutral,2023-11-28 14:00:00,User11,Instagram,#Family #Food,46,10,UK,2023,11,28,14
1117,1117,Stuck in traffic for hours.,neutral,2023-05-29 10:00:00,User14,Instagram,#Family #Fun,35,11,India,2023,5,29,10
1118,1118,Missed my train this morning.,negative,2023-02-25 11:00:00,User20,Twitter,#Sad,43,199,Canada,2023,2,25,11
1119,1119,Just finished reading a book.,neutral,2023-11-29 21:00:00,User19,Facebook,#Work,17,250,USA,2023,11,29,21
1120,1120,Bought a new gadget.,negative,2023-07-20 23:00:00,User13,Twitter,#Life #Family,22,17,India,2023,7,20,23
1121,1121,Feeling a bit under the weather.,neutral,2023-01-15 03:00:00,User3,Instagram,#Food #Work,29,24,Canada,2023,1,15,3
1122,1122,Met some old friends today.,neutral,2023-11-22 19:00:00,User7,Instagram,#Family #Happy #Sad,13,414,USA,2023,11,22,19
1123,1123,Lost my keys again.,neutral,2023-01-11 05:00:00,User15,Facebook,#Life #Family,71,284,Australia,2023,1,11,5
1124,1124,Feeling grateful today.,neutral,2023-03-05 02:00:00,User20,Instagram,#Food #Fun #Friends,20,390,UK,2023,3,5,2
1125,1125,Watched a new movie.,neutral,2023-02-11 03:00:00,User11,Instagram,#Fun #Friends #Sad,60,92,Canada,2023,2,11,3
1126,1126,Cooked a new recipe.,negative,2023-03-01 06:00:00,User8,Twitter,#Family #Friends #Happy,60,434,India,2023,3,1,6
1127,1127,The weather is amazing today.,negative,2023-07-10 20:00:00,User7,Facebook,#Work #Sad #Life,40,141,India,2023,7,10,20
1128,1128,Feeling a bit under the weather.,negative,2023-01-08 15:00:00,User13,Facebook,#Work,88,419,UK,2023,1,8,15
1129,1129,Nothing much happened today.,neutral,2023-01-23 00:00:00,User1,Instagram,#Food,35,139,India,2023,1,23,0
1130,1130,Feeling grateful today.,neutral,2023-05-27 02:00:00,User11,Instagram,#Friends #Happy,32,102,Australia,2023,5,27,2
1131,1131,Lost my keys again.,negative,2023-10-26 23:00:00,User19,Instagram,#Work,36,150,USA,2023,10,26,23
1132,1132,Cooked a new recipe.,neutral,2023-08-06 20:00:00,User14,Twitter,#Happy,15,61,Canada,2023,8,6,20
1133,1133,Met some old friends today.,negative,2023-01-24 16:00:00,User11,Facebook,#Travel #Work,90,235,India,2023,1,24,16
1134,1134,Watched a new movie.,neutral,2023-02-01 22:00:00,User9,Facebook,#Sad,66,455,Canada,2023,2,1,22
1135,1135,Work was exhausting.,neutral,2023-04-19 16:00:00,User5,Twitter,#Happy #Food,54,448,Canada,2023,4,19,16
1136,1136,Had a great day at the beach!,positive,2023-06-06 15:00:00,User2,Twitter,#Friends,66,139,India,2023,6,6,15
1137,1137,Lost my keys again.,positive,2023-10-10 15:00:00,User4,Facebook,#Fun #Chill,16,257,India,2023,10,10,15
1138,1138,Feeling a bit under the weather.,neutral,2023-07-06 13:00:00,User16,Instagram,#Travel #Life #Family,93,498,India,2023,7,6,13
1139,1139,Had a productive meeting.,negative,2023-09-14 18:00:00,User8,Facebook,#Travel #Work #Chill,29,290,UK,2023,9,14,18
1140,1140,Bought a new gadget.,neutral,2023-04-29 02:00:00,User4,Instagram,#Happy #Fun,25,355,Australia,2023,4,29,2
1141,1141,Nothing much happened today.,neutral,2023-09-21 13:00:00,User9,Instagram,#Chill #Life,88,229,Australia,2023,9,21,13
1142,1142,Feeling grateful today.,neutral,2023-01-07 20:00:00,User10,Instagram,#Travel #Work #Sad,76,368,Australia,2023,1,7,20
1143,1143,Missed my train this morning.,neutral,2023-01-26 05:00:00,User1,Instagram,#Chill #Friends,29,481,USA,2023,1,26,5
1144,1144,Work was exhausting.,positive,2023-08-06 16:00:00,User10,Twitter,#Fun #Friends,28,77,UK,2023,8,6,16
1145,1145,Enjoyed a delicious meal.,neutral,2023-12-30 06:00:00,User2,Twitter,#Travel #Fun,16,169,India,2023,12,30,6
1146,1146,Nothing much happened today.,positive,2023-03-21 01:00:00,User13,Twitter,#Fun,9,194,Canada,2023,3,21,1
1147,1147,Missed my train this morning.,neutral,2023-06-10 14:00:00,User20,Instagram,#Chill,59,115,India,2023,6,10,14
1148,1148,Just finished reading a book.,negative,2023-02-16 03:00:00,User3,Twitter,#Sad #Happy #Work,47,223,UK,2023,2,16,3
1149,1149,Stuck in traffic for hours.,negative,2023-07-02 11:00:00,User16,Twitter,#Friends,36,401,India,2023,7,2,11
1150,1150,Excited for the weekend!,neutral,2023-08-13 00:00:00,User12,Twitter,#Food #Travel #Friends,47,336,UK,2023,8,13,0
1151,1151,Cooked a new recipe.,positive,2023-04-04 15:00:00,User8,Instagram,#Family #Work #Food,2,323,UK,2023,4,4,15
1152,1152,Lost my keys again.,positive,2023-07-19 17:00:00,User3,Instagram,#Happy,7,380,India,2023,7,19,17
1153,1153,Work was exhausting.,negative,2023-12-15 00:00:00,User1,Facebook,#Happy #Work #Life,85,38,Canada,2023,12,15,0
1154,1154,Met some old friends today.,neutral,2023-01-21 07:00:00,User19,Instagram,#Family,25,493,USA,2023,1,21,7
1155,1155,Enjoyed a delicious meal.,neutral,2023-02-04 06:00:00,User16,Twitter,#Travel,73,418,USA,2023,2,4,6
1156,1156,Met some old friends today.,neutral,2023-11-29 08:00:00,User12,Facebook,#Family #Happy #Travel,29,264,Australia,2023,11,29,8
1157,1157,Work was exhausting.,positive,2023-12-07 05:00:00,User18,Twitter,#Family #Travel #Fun,29,244,Australia,2023,12,7,5
1158,1158,Bought a new gadget.,neutral,2023-07-08 06:00:00,User20,Twitter,#Sad #Food #Life,96,414,UK,2023,7,8,6
1159,1159,Feeling grateful today.,positive,2023-08-24 11:00:00,User20,Twitter,#Friends #Sad #Fun,74,242,India,2023,8,24,11
1160,1160,Feeling a bit under the weather.,negative,2023-10-04 14:00:00,User18,Facebook,#Chill,31,192,Canada,2023,10,4,14
1161,1161,Just finished reading a book.,positive,2023-06-01 22:00:00,User2,Facebook,#Sad,63,56,Australia,2023,6,1,22
1162,1162,Went for a long walk.,positive,2023-07-25 16:00:00,User20,Instagram,#Travel #Food #Sad,74,264,UK,2023,7,25,16
1163,1163,Stuck in traffic for hours.,neutral,2023-10-13 17:00:00,User12,Facebook,#Travel #Sad #Chill,41,6,Canada,2023,10,13,17
1164,1164,Watched a new movie.,neutral,2023-10-26 03:00:00,User9,Facebook,#Chill #Family #Friends,30,168,USA,2023,10,26,3
1165,1165,Feeling a bit under the weather.,negative,2023-11-06 11:00:00,User18,Facebook,#Friends,99,157,USA,2023,11,6,11
1166,1166,Watched a new movie.,positive,2023-08-19 08:00:00,User17,Instagram,#Friends,84,416,USA,2023,8,19,8
1167,1167,Feeling a bit under the weather.,neutral,2023-07-06 16:00:00,User19,Twitter,#Life,24,408,USA,2023,7,6,16
1168,1168,Looking forward to tomorrow.,negative,2023-04-11 03:00:00,User14,Instagram,#Friends,37,446,USA,2023,4,11,3
1169,1169,Work was exhausting.,positive,2023-11-24 16:00:00,User5,Twitter,#Work #Life,19,378,Australia,2023,11,24,16
1170,1170,Missed my train this morning.,negative,2023-12-13 08:00:00,User9,Twitter,#Family #Travel,77,405,India,2023,12,13,8
1171,1171,Lost my keys again.,negative,2023-07-06 02:00:00,User16,Twitter,#Food #Fun,21,353,UK,2023,7,6,2
1172,1172,Feeling grateful today.,negative,2023-10-05 10:00:00,User6,Instagram,#Friends #Life #Fun,98,53,Canada,2023,10,5,10
1173,1173,Met some old friends today.,positive,2023-11-10 11:00:00,User5,Facebook,#Chill #Family,34,354,Canada,2023,11,10,11
1174,1174,Looking forward to tomorrow.,positive,2023-08-22 04:00:00,User11,Facebook,#Family,65,52,USA,2023,8,22,4
1175,1175,Enjoyed a delicious meal.,negative,2023-04-11 04:00:00,User19,Facebook,#Fun,84,475,Australia,2023,4,11,4
1176,1176,Had a productive meeting.,positive,2023-12-23 23:00:00,User13,Instagram,#Life #Travel,23,83,India,2023,12,23,23
1177,1177,Feeling a bit under the weather.,negative,2023-02-19 14:00:00,User12,Twitter,#Sad,26,254,Australia,2023,2,19,14
1178,1178,Had a great day at the beach!,negative,2023-09-23 21:00:00,User3,Twitter,#Fun,55,160,Canada,2023,9,23,21
1179,1179,Enjoyed a delicious meal.,neutral,2023-06-15 02:00:00,User13,Facebook,#Chill,57,146,Australia,2023,6,15,2
1180,1180,Looking forward to tomorrow.,positive,2023-04-24 14:00:00,User15,Twitter,#Fun,70,375,UK,2023,4,24,14
1181,1181,The weather is amazing today.,positive,2023-09-20 07:00:00,User8,Facebook,#Food #Family,45,442,USA,2023,9,20,7
1182,1182,Had a productive meeting.,negative,2023-03-06 22:00:00,User12,Instagram,#Travel #Life,55,222,Australia,2023,3,6,22
1183,1183,Work was exhausting.,positive,2023-10-13 16:00:00,User18,Facebook,#Fun #Work,54,218,Canada,2023,10,13,16
1184,1184,Had a productive meeting.,positive,2023-11-27 16:00:00,User8,Twitter,#Chill,65,159,India,2023,11,27,16
1185,1185,Looking forward to tomorrow.,neutral,2023-06-20 05:00:00,User19,Facebook,#Fun #Work,42,174,India,2023,6,20,5
1186,1186,Missed my train this morning.,negative,2023-11-15 12:00:00,User14,Twitter,#Travel,59,111,Canada,2023,11,15,12
1187,1187,Had a productive meeting.,positive,2023-02-01 17:00:00,User7,Twitter,#Chill #Life #Work,46,149,UK,2023,2,1,17
1188,1188,Had a disappointing experience.,positive,2023-07-07 14:00:00,User4,Instagram,#Family #Food #Life,87,45,India,2023,7,7,14
1189,1189,Watched a new movie.,negative,2023-01-03 17:00:00,User17,Facebook,#Chill #Happy,13,279,UK,2023,1,3,17
1190,1190,Met some old friends today.,negative,2023-05-05 14:00:00,User19,Twitter,#Fun,31,407,UK,2023,5,5,14
1191,1191,Had a great day at the beach!,neutral,2023-12-17 01:00:00,User17,Facebook,#Travel,74,442,India,2023,12,17,1
1192,1192,Bought a new gadget.,neutral,2023-09-10 16:00:00,User10,Instagram,#Fun,100,300,UK,2023,9,10,16
1193,1193,Just finished reading a book.,negative,2023-07-15 13:00:00,User11,Instagram,#Food,19,324,Australia,2023,7,15,13
1194,1194,Stuck in traffic for hours.,neutral,2023-11-29 13:00:00,User14,Instagram,#Fun #Food,89,121,UK,2023,11,29,13
1195,1195,Had a great day at the beach!,positive,2023-07-04 03:00:00,User15,Twitter,#Chill #Life,11,385,Australia,2023,7,4,3
1196,1196,The weather is amazing today.,negative,2023-05-10 13:00:00,User1,Twitter,#Life,28,239,Australia,2023,5,10,13
1197,1197,Went for a long walk.,neutral,2023-08-05 22:00:00,User14,Facebook,#Family #Chill #Sad,89,285,Canada,2023,8,5,22
1198,1198,Enjoyed a delicious meal.,neutral,2023-12-10 20:00:00,User3,Instagram,#Life #Family #Happy,62,387,India,2023,12,10,20
1199,1199,Stuck in traffic for hours.,negative,2023-08-16 13:00:00,User13,Twitter,#Life,96,349,Canada,2023,8,16,13
1200,1200,Had a productive meeting.,neutral,2023-12-17 23:00:00,User2,Instagram,#Life #Work,88,84,Australia,2023,12,17,23
1201,1201,Nothing much happened today.,neutral,2023-07-12 03:00:00,User10,Twitter,#Family,98,115,USA,2023,7,12,3
1202,1202,Just finished reading a book.,neutral,2023-03-25 19:00:00,User7,Instagram,#Happy #Life,90,47,India,2023,3,25,19
1203,1203,Enjoyed a delicious meal.,positive,2023-11-09 23:00:00,User1,Facebook,#Sad #Happy #Food,9,38,UK,2023,11,9,23
1204,1204,Enjoyed a delicious meal.,negative,2023-08-16 15:00:00,User5,Twitter,#Work #Sad,19,403,USA,2023,8,16,15
1205,1205,Watched a new movie.,positive,2023-05-01 14:00:00,User12,Twitter,#Friends #Work,2,259,Canada,2023,5,1,14
1206,1206,Had a disappointing experience.,negative,2023-12-01 10:00:00,User16,Twitter,#Food #Life,6,79,USA,2023,12,1,10
1207,1207,Stuck in traffic for hours.,negative,2023-08-17 23:00:00,User14,Instagram,#Fun #Family #Food,82,440,Canada,2023,8,17,23
1208,1208,Work was exhausting.,neutral,2023-11-01 15:00:00,User19,Facebook,#Travel #Family,22,140,India,2023,11,1,15
1209,1209,Just finished reading a book.,negative,2023-12-14 00:00:00,User9,Facebook,#Chill #Friends,81,173,Canada,2023,12,14,0
1210,1210,Work was exhausting.,positive,2023-11-14 09:00:00,User17,Twitter,#Happy #Friends,6,432,India,2023,11,14,9
1211,1211,Bought a new gadget.,positive,2023-03-13 19:00:00,User12,Facebook,#Fun #Sad #Life,26,337,USA,2023,3,13,19
1212,1212,Lost my keys again.,negative,2023-10-23 22:00:00,User7,Facebook,#Happy,63,499,UK,2023,10,23,22
1213,1213,Enjoyed a delicious meal.,positive,2023-10-05 13:00:00,User11,Twitter,#Food #Happy #Life,81,202,USA,2023,10,5,13
1214,1214,Looking forward to tomorrow.,positive,2023-10-23 12:00:00,User20,Facebook,#Work #Chill,78,365,UK,2023,10,23,12
1215,1215,Watched a new movie.,positive,2023-07-03 14:00:00,User19,Instagram,#Friends,27,377,UK,2023,7,3,14
1216,1216,Had a great day at the beach!,neutral,2023-04-07 15:00:00,User1,Instagram,#Life #Friends,49,465,Canada,2023,4,7,15
1217,1217,Had a productive meeting.,negative,2023-03-23 20:00:00,User16,Instagram,#Friends #Travel,62,218,USA,2023,3,23,20
1218,1218,Bought a new gadget.,neutral,2023-09-17 22:00:00,User20,Facebook,#Life #Family #Chill,79,438,Australia,2023,9,17,22
1219,1219,Feeling grateful today.,neutral,2023-07-13 15:00:00,User3,Twitter,#Fun #Work #Food,46,50,USA,2023,7,13,15
1220,1220,Watched a new movie.,positive,2023-02-24 02:00:00,User16,Instagram,#Food,69,39,Canada,2023,2,24,2
1221,1221,Went for a long walk.,positive,2023-04-26 16:00:00,User10,Instagram,#Life #Food #Travel,32,49,Canada,2023,4,26,16
1222,1222,Bought a new gadget.,neutral,2023-10-24 16:00:00,User13,Instagram,#Friends #Food #Life,7,160,Canada,2023,10,24,16
1223,1223,Cooked a new recipe.,neutral,2023-02-09 23:00:00,User11,Twitter,#Family #Life,30,32,Australia,2023,2,9,23
1224,1224,Enjoyed a delicious meal.,negative,2023-02-17 04:00:00,User2,Instagram,#Life,34,173,USA,2023,2,17,4
1225,1225,Had a disappointing experience.,negative,2023-08-12 18:00:00,User14,Facebook,#Family #Travel,4,10,Canada,2023,8,12,18
1226,1226,Feeling a bit under the weather.,neutral,2023-01-23 12:00:00,User11,Facebook,#Sad #Family,4,239,USA,2023,1,23,12
1227,1227,Had a disappointing experience.,negative,2023-12-26 23:00:00,User16,Instagram,#Travel #Family #Chill,24,188,Canada,2023,12,26,23
1228,1228,Had a great day at the beach!,positive,2023-03-12 19:00:00,User19,Twitter,#Sad #Travel #Life,28,153,USA,2023,3,12,19
1229,1229,Lost my keys again.,positive,2023-04-08 15:00:00,User6,Twitter,#Sad #Travel #Food,14,413,USA,2023,4,8,15
1230,1230,Had a disappointing experience.,neutral,2023-02-06 21:00:00,User16,Instagram,#Family #Work,41,98,USA,2023,2,6,21
1231,1231,Had a productive meeting.,neutral,2023-12-13 11:00:00,User15,Facebook,#Food #Work,78,178,Australia,2023,12,13,11
1232,1232,Watched a new movie.,neutral,2023-04-22 14:00:00,User7,Instagram,#Chill #Sad #Fun,47,284,Canada,2023,4,22,14
1233,1233,The weather is amazing today.,positive,2023-05-11 17:00:00,User9,Twitter,#Food #Sad,81,198,UK,2023,5,11,17
1234,1234,Had a great day at the beach!,negative,2023-10-31 03:00:00,User13,Instagram,#Family,30,73,Canada,2023,10,31,3
1235,1235,Went for a long walk.,negative,2023-12-03 17:00:00,User16,Facebook,#Chill,17,445,India,2023,12,3,17
1236,1236,Met some old friends today.,negative,2023-12-26 12:00:00,User3,Twitter,#Work #Life,91,275,Australia,2023,12,26,12
1237,1237,Feeling a bit under the weather.,negative,2023-06-02 04:00:00,User6,Instagram,#Sad #Food,68,418,Australia,2023,6,2,4
1238,1238,Missed my train this morning.,positive,2023-08-15 17:00:00,User9,Twitter,#Food,42,172,Canada,2023,8,15,17
1239,1239,The weather is amazing today.,positive,2023-10-16 19:00:00,User16,Instagram,#Family #Travel #Chill,83,392,India,2023,10,16,19
1240,1240,Stuck in traffic for hours.,neutral,2023-03-17 20:00:00,User2,Instagram,#Work,71,405,Australia,2023,3,17,20
1241,1241,Had a disappointing experience.,negative,2023-08-07 13:00:00,User8,Instagram,#Fun #Friends,88,279,Canada,2023,8,7,13
1242,1242,Lost my keys again.,neutral,2023-10-01 01:00:00,User20,Instagram,#Family #Food,27,11,India,2023,10,1,1
1243,1243,Bought a new gadget.,neutral,2023-01-26 11:00:00,User11,Twitter,#Travel,25,86,UK,2023,1,26,11
1244,1244,Missed my train this morning.,positive,2023-06-02 11:00:00,User8,Twitter,#Travel,93,493,Australia,2023,6,2,11
1245,1245,Cooked a new recipe.,neutral,2023-03-05 19:00:00,User8,Twitter,#Fun,47,160,USA,2023,3,5,19
1246,1246,Met some old friends today.,negative,2023-03-27 20:00:00,User20,Twitter,#Work #Friends #Food,17,303,Canada,2023,3,27,20
1247,1247,Missed my train this morning.,negative,2023-09-16 20:00:00,User14,Twitter,#Friends #Sad #Food,96,47,USA,2023,9,16,20
1248,1248,Went for a long walk.,positive,2023-03-14 21:00:00,User9,Facebook,#Chill,82,8,India,2023,3,14,21
1249,1249,Feeling a bit under the weather.,neutral,2023-09-10 02:00:00,User9,Facebook,#Family,76,190,Australia,2023,9,10,2
1250,1250,Looking forward to tomorrow.,negative,2023-05-01 09:00:00,User7,Facebook,#Travel #Sad,52,304,Australia,2023,5,1,9
1251,1251,The weather is amazing today.,positive,2023-10-12 00:00:00,User10,Twitter,#Food #Sad,95,142,Australia,2023,10,12,0
1252,1252,Work was exhausting.,positive,2023-04-20 11:00:00,User16,Instagram,#Food #Family,24,65,Canada,2023,4,20,11
1253,1253,Feeling a bit under the weather.,negative,2023-08-20 16:00:00,User12,Facebook,#Happy,66,37,Australia,2023,8,20,16
1254,1254,Lost my keys again.,neutral,2023-05-12 21:00:00,User2,Instagram,#Travel #Family,60,260,USA,2023,5,12,21
1255,1255,Went for a long walk.,negative,2023-06-01 01:00:00,User7,Twitter,#Life #Happy #Fun,57,492,Australia,2023,6,1,1
1256,1256,Had a productive meeting.,negative,2023-12-20 21:00:00,User7,Facebook,#Life #Travel,85,38,USA,2023,12,20,21
1257,1257,Had a disappointing experience.,positive,2023-11-27 16:00:00,User15,Facebook,#Family,48,205,UK,2023,11,27,16
1258,1258,Had a productive meeting.,positive,2023-05-05 12:00:00,User16,Facebook,#Friends #Chill,20,309,USA,2023,5,5,12
1259,1259,Watched a new movie.,positive,2023-02-07 03:00:00,User17,Facebook,#Food #Fun,73,31,India,2023,2,7,3
1260,1260,Work was exhausting.,positive,2023-10-03 00:00:00,User12,Twitter,#Travel,46,371,India,2023,10,3,0
1261,1261,Had a disappointing experience.,positive,2023-08-22 04:00:00,User9,Facebook,#Work,78,454,Australia,2023,8,22,4
1262,1262,Went for a long walk.,neutral,2023-11-29 01:00:00,User6,Twitter,#Chill,73,261,USA,2023,11,29,1
1263,1263,Looking forward to tomorrow.,positive,2023-10-12 02:00:00,User15,Instagram,#Life #Sad #Food,21,70,India,2023,10,12,2
1264,1264,Cooked a new recipe.,negative,2023-08-30 20:00:00,User6,Twitter,#Life,95,272,USA,2023,8,30,20
1265,1265,Bought a new gadget.,negative,2023-03-17 07:00:00,User20,Twitter,#Sad,87,57,UK,2023,3,17,7
1266,1266,Bought a new gadget.,neutral,2023-10-15 06:00:00,User4,Facebook,#Sad #Food,23,92,USA,2023,10,15,6
1267,1267,Stuck in traffic for hours.,negative,2023-03-18 14:00:00,User10,Facebook,#Food #Work,82,121,USA,2023,3,18,14
1268,1268,Went for a long walk.,neutral,2023-04-18 03:00:00,User13,Twitter,#Work #Friends,32,471,Australia,2023,4,18,3
1269,1269,Feeling a bit under the weather.,neutral,2023-03-17 09:00:00,User3,Twitter,#Happy #Travel,3,100,India,2023,3,17,9
1270,1270,Had a productive meeting.,neutral,2023-01-01 12:00:00,User6,Twitter,#Travel #Life #Friends,58,229,India,2023,1,1,12
1271,1271,Looking forward to tomorrow.,positive,2023-04-23 02:00:00,User10,Facebook,#Family #Happy #Sad,92,82,Australia,2023,4,23,2
1272,1272,Had a great day at the beach!,positive,2023-01-18 07:00:00,User5,Instagram,#Life,63,51,Canada,2023,1,18,7
1273,1273,Bought a new gadget.,neutral,2023-06-18 01:00:00,User14,Instagram,#Sad #Travel,32,174,India,2023,6,18,1
1274,1274,The weather is amazing today.,neutral,2023-04-01 06:00:00,User17,Twitter,#Travel #Life,57,342,Australia,2023,4,1,6
1275,1275,Excited for the weekend!,negative,2023-05-26 12:00:00,User1,Instagram,#Sad #Food,90,294,Canada,2023,5,26,12
1276,1276,Watched a new movie.,negative,2023-06-22 10:00:00,User19,Instagram,#Chill #Food #Sad,57,455,UK,2023,6,22,10
1277,1277,Nothing much happened today.,positive,2023-11-24 23:00:00,User5,Instagram,#Chill,92,163,USA,2023,11,24,23
1278,1278,Went for a long walk.,positive,2023-03-02 18:00:00,User15,Instagram,#Life #Sad #Chill,26,228,UK,2023,3,2,18
1279,1279,Just finished reading a book.,positive,2023-01-31 21:00:00,User2,Twitter,#Chill #Friends,74,370,USA,2023,1,31,21
1280,1280,Met some old friends today.,positive,2023-11-09 04:00:00,User6,Instagram,#Travel #Food,46,262,India,2023,11,9,4
1281,1281,Nothing much happened today.,positive,2023-11-06 06:00:00,User8,Instagram,#Life,58,462,Australia,2023,11,6,6
1282,1282,Bought a new gadget.,positive,2023-08-17 07:00:00,User18,Instagram,#Life,35,467,USA,2023,8,17,7
1283,1283,Met some old friends today.,positive,2023-10-20 13:00:00,User5,Instagram,#Food,84,239,UK,2023,10,20,13
1284,1284,Enjoyed a delicious meal.,negative,2023-12-07 13:00:00,User13,Instagram,#Travel,42,373,Australia,2023,12,7,13
1285,1285,Enjoyed a delicious meal.,neutral,2023-01-07 08:00:00,User9,Instagram,#Life #Travel #Friends,14,301,Australia,2023,1,7,8
1286,1286,Work was exhausting.,negative,2023-08-03 08:00:00,User6,Instagram,#Fun,39,330,USA,2023,8,3,8
1287,1287,Work was exhausting.,positive,2023-07-29 00:00:00,User8,Facebook,#Fun #Happy,67,458,Australia,2023,7,29,0
1288,1288,Watched a new movie.,negative,2023-01-11 03:00:00,User19,Twitter,#Happy #Travel #Chill,7,315,Canada,2023,1,11,3
1289,1289,Had a great day at the beach!,negative,2023-01-16 17:00:00,User10,Twitter,#Chill #Travel,14,378,USA,2023,1,16,17
1290,1290,Just finished reading a book.,negative,2023-09-12 16:00:00,User4,Facebook,#Travel #Work,0,156,Australia,2023,9,12,16
1291,1291,Stuck in traffic for hours.,negative,2023-08-04 10:00:00,User19,Twitter,#Travel #Friends #Food,73,318,UK,2023,8,4,10
1292,1292,Looking forward to tomorrow.,neutral,2023-01-20 20:00:00,User17,Instagram,#Fun,18,411,UK,2023,1,20,20
1293,1293,Bought a new gadget.,positive,2023-10-06 10:00:00,User10,Twitter,#Friends #Travel #Food,33,389,Canada,2023,10,6,10
1294,1294,Went for a long walk.,neutral,2023-08-05 06:00:00,User2,Facebook,#Fun #Chill,64,352,Australia,2023,8,5,6
1295,1295,Excited for the weekend!,negative,2023-12-12 00:00:00,User1,Twitter,#Food #Work,4,242,UK,2023,12,12,0
1296,1296,Missed my train this morning.,negative,2023-09-10 20:00:00,User12,Twitter,#Fun #Happy #Life,5,454,Canada,2023,9,10,20
1297,1297,Had a great day at the beach!,negative,2023-06-23 02:00:00,User19,Instagram,#Fun,45,50,UK,2023,6,23,2
1298,1298,Had a great day at the beach!,positive,2023-05-01 07:00:00,User16,Twitter,#Happy #Chill,25,36,India,2023,5,1,7
1299,1299,Bought a new gadget.,negative,2023-07-04 02:00:00,User14,Twitter,#Happy,61,423,USA,2023,7,4,2
1300,1300,Excited for the weekend!,negative,2023-08-01 10:00:00,User6,Instagram,#Sad #Food #Happy,56,279,UK,2023,8,1,10
1301,1301,Nothing much happened today.,neutral,2023-11-22 16:00:00,User2,Twitter,#Fun,99,177,UK,2023,11,22,16
1302,1302,Stuck in traffic for hours.,neutral,2023-06-26 20:00:00,User14,Instagram,#Family #Fun #Life,88,11,UK,2023,6,26,20
1303,1303,Had a productive meeting.,negative,2023-03-24 12:00:00,User19,Facebook,#Travel #Happy #Food,67,373,USA,2023,3,24,12
1304,1304,Work was exhausting.,neutral,2023-03-07 06:00:00,User12,Instagram,#Food,59,420,Canada,2023,3,7,6
1305,1305,Had a disappointing experience.,negative,2023-02-03 05:00:00,User15,Instagram,#Work #Chill #Food,93,72,Australia,2023,2,3,5
1306,1306,Met some old friends today.,neutral,2023-05-23 08:00:00,User20,Twitter,#Travel #Life,80,9,Australia,2023,5,23,8
1307,1307,Watched a new movie.,positive,2023-12-20 00:00:00,User4,Instagram,#Travel #Chill,55,467,UK,2023,12,20,0
